network, simulation, day, sickPercentage, border_red_cnt, border_green_cnt,edgeCnt, firstSickNeighbourCnt, maxNeighbourCnt,midNeighbourCnt,quaterHighNeighbourCnt,averageNeighbourCnt 
0,0,1,0.02222222,1,3,75,3,10,3,4,3.333333
0,0,2,0.06666667,3,7,75,3,10,3,4,3.333333
0,0,3,0.1555556,5,10,75,3,10,3,4,3.333333
0,0,4,0.3333333,7,11,75,3,10,3,4,3.333333
0,0,5,0.4888889,7,13,75,3,10,3,4,3.333333
0,0,6,0.7333333,6,6,75,3,10,3,4,3.333333
0,0,7,0.8888889,1,4,75,3,10,3,4,3.333333
0,0,8,0.9333333,2,2,75,3,10,3,4,3.333333
0,0,9,0.9555556,1,2,75,3,10,3,4,3.333333
0,0,10,1,0,0,75,3,10,3,4,3.333333
0,0,11,1,0,0,75,3,10,3,4,3.333333
0,0,12,1,0,0,75,3,10,3,4,3.333333
0,0,13,1,0,0,75,3,10,3,4,3.333333
0,0,14,1,0,0,75,3,10,3,4,3.333333
0,0,15,1,0,0,75,3,10,3,4,3.333333
0,0,16,1,0,0,75,3,10,3,4,3.333333
0,0,17,1,0,0,75,3,10,3,4,3.333333
0,0,18,1,0,0,75,3,10,3,4,3.333333
0,0,19,1,0,0,75,3,10,3,4,3.333333
0,1,1,0.02222222,1,3,75,3,10,3,4,3.333333
0,1,2,0.06666667,3,4,75,3,10,3,4,3.333333
0,1,3,0.1111111,4,8,75,3,10,3,4,3.333333
0,1,4,0.2444444,6,12,75,3,10,3,4,3.333333
0,1,5,0.3555556,8,16,75,3,10,3,4,3.333333
0,1,6,0.5555556,12,14,75,3,10,3,4,3.333333
0,1,7,0.8222222,6,3,75,3,10,3,4,3.333333
0,1,8,0.9555556,1,1,75,3,10,3,4,3.333333
0,1,9,0.9777778,1,0,75,3,10,3,4,3.333333
0,1,10,0.9777778,1,0,75,3,10,3,4,3.333333
0,1,11,1,0,0,75,3,10,3,4,3.333333
0,1,12,1,0,0,75,3,10,3,4,3.333333
0,1,13,1,0,0,75,3,10,3,4,3.333333
0,1,14,1,0,0,75,3,10,3,4,3.333333
0,1,15,1,0,0,75,3,10,3,4,3.333333
0,1,16,1,0,0,75,3,10,3,4,3.333333
0,1,17,1,0,0,75,3,10,3,4,3.333333
0,1,18,1,0,0,75,3,10,3,4,3.333333
0,1,19,1,0,0,75,3,10,3,4,3.333333
0,2,1,0.02222222,1,2,75,2,10,3,4,3.333333
0,2,2,0.04444445,2,2,75,2,10,3,4,3.333333
0,2,3,0.06666667,2,6,75,2,10,3,4,3.333333
0,2,4,0.1333333,4,9,75,2,10,3,4,3.333333
0,2,5,0.2,6,14,75,2,10,3,4,3.333333
0,2,6,0.2888889,5,15,75,2,10,3,4,3.333333
0,2,7,0.5555556,7,16,75,2,10,3,4,3.333333
0,2,8,0.8444445,6,2,75,2,10,3,4,3.333333
0,2,9,0.9555556,1,0,75,2,10,3,4,3.333333
0,2,10,1,0,0,75,2,10,3,4,3.333333
0,2,11,1,0,0,75,2,10,3,4,3.333333
0,2,12,1,0,0,75,2,10,3,4,3.333333
0,2,13,1,0,0,75,2,10,3,4,3.333333
0,2,14,1,0,0,75,2,10,3,4,3.333333
0,2,15,1,0,0,75,2,10,3,4,3.333333
0,2,16,1,0,0,75,2,10,3,4,3.333333
0,2,17,1,0,0,75,2,10,3,4,3.333333
0,2,18,1,0,0,75,2,10,3,4,3.333333
0,2,19,1,0,0,75,2,10,3,4,3.333333
0,3,1,0.02222222,1,2,75,2,10,3,4,3.333333
0,3,2,0.04444445,2,6,75,2,10,3,4,3.333333
0,3,3,0.1111111,5,9,75,2,10,3,4,3.333333
0,3,4,0.2222222,6,16,75,2,10,3,4,3.333333
0,3,5,0.4666667,14,14,75,2,10,3,4,3.333333
0,3,6,0.6444445,8,9,75,2,10,3,4,3.333333
0,3,7,0.8222222,2,4,75,2,10,3,4,3.333333
0,3,8,0.8888889,3,2,75,2,10,3,4,3.333333
0,3,9,0.9777778,1,0,75,2,10,3,4,3.333333
0,3,10,0.9777778,1,0,75,2,10,3,4,3.333333
0,3,11,1,0,0,75,2,10,3,4,3.333333
0,3,12,1,0,0,75,2,10,3,4,3.333333
0,3,13,1,0,0,75,2,10,3,4,3.333333
0,3,14,1,0,0,75,2,10,3,4,3.333333
0,3,15,1,0,0,75,2,10,3,4,3.333333
0,3,16,1,0,0,75,2,10,3,4,3.333333
0,3,17,1,0,0,75,2,10,3,4,3.333333
0,3,18,1,0,0,75,2,10,3,4,3.333333
0,3,19,1,0,0,75,2,10,3,4,3.333333
0,4,1,0.02222222,1,2,75,2,10,3,4,3.333333
0,4,2,0.02222222,1,2,75,2,10,3,4,3.333333
0,4,3,0.06666667,2,5,75,2,10,3,4,3.333333
0,4,4,0.1111111,3,9,75,2,10,3,4,3.333333
0,4,5,0.2222222,6,11,75,2,10,3,4,3.333333
0,4,6,0.4444444,7,15,75,2,10,3,4,3.333333
0,4,7,0.6888889,11,6,75,2,10,3,4,3.333333
0,4,8,0.7777778,6,6,75,2,10,3,4,3.333333
0,4,9,0.8888889,5,1,75,2,10,3,4,3.333333
0,4,10,0.9333333,4,0,75,2,10,3,4,3.333333
0,4,11,1,0,0,75,2,10,3,4,3.333333
0,4,12,1,0,0,75,2,10,3,4,3.333333
0,4,13,1,0,0,75,2,10,3,4,3.333333
0,4,14,1,0,0,75,2,10,3,4,3.333333
0,4,15,1,0,0,75,2,10,3,4,3.333333
0,4,16,1,0,0,75,2,10,3,4,3.333333
0,4,17,1,0,0,75,2,10,3,4,3.333333
0,4,18,1,0,0,75,2,10,3,4,3.333333
0,4,19,1,0,0,75,2,10,3,4,3.333333
0,5,1,0.02222222,1,3,75,3,10,3,4,3.333333
0,5,2,0.06666667,3,7,75,3,10,3,4,3.333333
0,5,3,0.1111111,5,10,75,3,10,3,4,3.333333
0,5,4,0.2888889,6,11,75,3,10,3,4,3.333333
0,5,5,0.4222222,8,14,75,3,10,3,4,3.333333
0,5,6,0.6666667,7,10,75,3,10,3,4,3.333333
0,5,7,0.8444445,6,5,75,3,10,3,4,3.333333
0,5,8,0.9555556,2,0,75,3,10,3,4,3.333333
0,5,9,1,0,0,75,3,10,3,4,3.333333
0,5,10,1,0,0,75,3,10,3,4,3.333333
0,5,11,1,0,0,75,3,10,3,4,3.333333
0,5,12,1,0,0,75,3,10,3,4,3.333333
0,5,13,1,0,0,75,3,10,3,4,3.333333
0,5,14,1,0,0,75,3,10,3,4,3.333333
0,5,15,1,0,0,75,3,10,3,4,3.333333
0,5,16,1,0,0,75,3,10,3,4,3.333333
0,5,17,1,0,0,75,3,10,3,4,3.333333
0,5,18,1,0,0,75,3,10,3,4,3.333333
0,5,19,1,0,0,75,3,10,3,4,3.333333
0,6,1,0.02222222,1,4,75,4,10,3,4,3.333333
0,6,2,0.08888889,3,13,75,4,10,3,4,3.333333
0,6,3,0.2666667,9,20,75,4,10,3,4,3.333333
0,6,4,0.5333334,14,12,75,4,10,3,4,3.333333
0,6,5,0.8444445,6,3,75,4,10,3,4,3.333333
0,6,6,0.9333333,2,2,75,4,10,3,4,3.333333
0,6,7,0.9333333,2,2,75,4,10,3,4,3.333333
0,6,8,0.9555556,2,0,75,4,10,3,4,3.333333
0,6,9,0.9777778,1,0,75,4,10,3,4,3.333333
0,6,10,0.9777778,1,0,75,4,10,3,4,3.333333
0,6,11,0.9777778,1,0,75,4,10,3,4,3.333333
0,6,12,0.9777778,1,0,75,4,10,3,4,3.333333
0,6,13,1,0,0,75,4,10,3,4,3.333333
0,6,14,1,0,0,75,4,10,3,4,3.333333
0,6,15,1,0,0,75,4,10,3,4,3.333333
0,6,16,1,0,0,75,4,10,3,4,3.333333
0,6,17,1,0,0,75,4,10,3,4,3.333333
0,6,18,1,0,0,75,4,10,3,4,3.333333
0,6,19,1,0,0,75,4,10,3,4,3.333333
0,7,1,0.02222222,1,2,75,2,10,3,4,3.333333
0,7,2,0.02222222,1,2,75,2,10,3,4,3.333333
0,7,3,0.02222222,1,2,75,2,10,3,4,3.333333
0,7,4,0.04444445,2,5,75,2,10,3,4,3.333333
0,7,5,0.1333333,4,9,75,2,10,3,4,3.333333
0,7,6,0.1777778,5,13,75,2,10,3,4,3.333333
0,7,7,0.3111111,8,16,75,2,10,3,4,3.333333
0,7,8,0.5111111,9,11,75,2,10,3,4,3.333333
0,7,9,0.7777778,7,7,75,2,10,3,4,3.333333
0,7,10,0.8666667,6,2,75,2,10,3,4,3.333333
0,7,11,0.9333333,1,0,75,2,10,3,4,3.333333
0,7,12,1,0,0,75,2,10,3,4,3.333333
0,7,13,1,0,0,75,2,10,3,4,3.333333
0,7,14,1,0,0,75,2,10,3,4,3.333333
0,7,15,1,0,0,75,2,10,3,4,3.333333
0,7,16,1,0,0,75,2,10,3,4,3.333333
0,7,17,1,0,0,75,2,10,3,4,3.333333
0,7,18,1,0,0,75,2,10,3,4,3.333333
0,7,19,1,0,0,75,2,10,3,4,3.333333
0,8,1,0.02222222,1,2,75,2,10,3,4,3.333333
0,8,2,0.04444445,2,2,75,2,10,3,4,3.333333
0,8,3,0.04444445,2,2,75,2,10,3,4,3.333333
0,8,4,0.04444445,2,2,75,2,10,3,4,3.333333
0,8,5,0.06666667,2,5,75,2,10,3,4,3.333333
0,8,6,0.1333333,4,10,75,2,10,3,4,3.333333
0,8,7,0.2888889,9,18,75,2,10,3,4,3.333333
0,8,8,0.5777778,6,14,75,2,10,3,4,3.333333
0,8,9,0.8,10,5,75,2,10,3,4,3.333333
0,8,10,0.9777778,1,0,75,2,10,3,4,3.333333
0,8,11,1,0,0,75,2,10,3,4,3.333333
0,8,12,1,0,0,75,2,10,3,4,3.333333
0,8,13,1,0,0,75,2,10,3,4,3.333333
0,8,14,1,0,0,75,2,10,3,4,3.333333
0,8,15,1,0,0,75,2,10,3,4,3.333333
0,8,16,1,0,0,75,2,10,3,4,3.333333
0,8,17,1,0,0,75,2,10,3,4,3.333333
0,8,18,1,0,0,75,2,10,3,4,3.333333
0,8,19,1,0,0,75,2,10,3,4,3.333333
0,9,1,0.02222222,1,2,75,2,10,3,4,3.333333
0,9,2,0.04444445,2,4,75,2,10,3,4,3.333333
0,9,3,0.06666667,3,7,75,2,10,3,4,3.333333
0,9,4,0.1555556,5,13,75,2,10,3,4,3.333333
0,9,5,0.3111111,5,16,75,2,10,3,4,3.333333
0,9,6,0.5333334,10,15,75,2,10,3,4,3.333333
0,9,7,0.8222222,6,3,75,2,10,3,4,3.333333
0,9,8,0.9555556,1,0,75,2,10,3,4,3.333333
0,9,9,0.9777778,0,0,75,2,10,3,4,3.333333
0,9,10,0.9777778,0,0,75,2,10,3,4,3.333333
0,9,11,1,0,0,75,2,10,3,4,3.333333
0,9,12,1,0,0,75,2,10,3,4,3.333333
0,9,13,1,0,0,75,2,10,3,4,3.333333
0,9,14,1,0,0,75,2,10,3,4,3.333333
0,9,15,1,0,0,75,2,10,3,4,3.333333
0,9,16,1,0,0,75,2,10,3,4,3.333333
0,9,17,1,0,0,75,2,10,3,4,3.333333
0,9,18,1,0,0,75,2,10,3,4,3.333333
0,9,19,1,0,0,75,2,10,3,4,3.333333
0,10,1,0.02222222,1,9,75,10,10,3,4,3.333333
0,10,2,0.1555556,7,16,75,10,10,3,4,3.333333
0,10,3,0.3555556,10,17,75,10,10,3,4,3.333333
0,10,4,0.6666667,12,8,75,10,10,3,4,3.333333
0,10,5,0.8666667,5,4,75,10,10,3,4,3.333333
0,10,6,0.9555556,2,2,75,10,10,3,4,3.333333
0,10,7,0.9777778,0,0,75,10,10,3,4,3.333333
0,10,8,1,0,0,75,10,10,3,4,3.333333
0,10,9,1,0,0,75,10,10,3,4,3.333333
0,10,10,1,0,0,75,10,10,3,4,3.333333
0,10,11,1,0,0,75,10,10,3,4,3.333333
0,10,12,1,0,0,75,10,10,3,4,3.333333
0,10,13,1,0,0,75,10,10,3,4,3.333333
0,10,14,1,0,0,75,10,10,3,4,3.333333
0,10,15,1,0,0,75,10,10,3,4,3.333333
0,10,16,1,0,0,75,10,10,3,4,3.333333
0,10,17,1,0,0,75,10,10,3,4,3.333333
0,10,18,1,0,0,75,10,10,3,4,3.333333
0,10,19,1,0,0,75,10,10,3,4,3.333333
0,11,1,0.02222222,1,2,75,2,10,3,4,3.333333
0,11,2,0.04444445,2,4,75,2,10,3,4,3.333333
0,11,3,0.06666667,3,8,75,2,10,3,4,3.333333
0,11,4,0.1555556,5,11,75,2,10,3,4,3.333333
0,11,5,0.3333333,8,14,75,2,10,3,4,3.333333
0,11,6,0.5333334,8,11,75,2,10,3,4,3.333333
0,11,7,0.7111111,5,7,75,2,10,3,4,3.333333
0,11,8,0.8222222,5,5,75,2,10,3,4,3.333333
0,11,9,0.9111111,3,0,75,2,10,3,4,3.333333
0,11,10,0.9777778,1,0,75,2,10,3,4,3.333333
0,11,11,0.9777778,1,0,75,2,10,3,4,3.333333
0,11,12,0.9777778,1,0,75,2,10,3,4,3.333333
0,11,13,0.9777778,1,0,75,2,10,3,4,3.333333
0,11,14,1,0,0,75,2,10,3,4,3.333333
0,11,15,1,0,0,75,2,10,3,4,3.333333
0,11,16,1,0,0,75,2,10,3,4,3.333333
0,11,17,1,0,0,75,2,10,3,4,3.333333
0,11,18,1,0,0,75,2,10,3,4,3.333333
0,11,19,1,0,0,75,2,10,3,4,3.333333
0,12,1,0.02222222,1,2,75,2,10,3,4,3.333333
0,12,2,0.06666667,2,8,75,2,10,3,4,3.333333
0,12,3,0.1777778,6,16,75,2,10,3,4,3.333333
0,12,4,0.3333333,8,18,75,2,10,3,4,3.333333
0,12,5,0.6,7,14,75,2,10,3,4,3.333333
0,12,6,0.8666667,2,4,75,2,10,3,4,3.333333
0,12,7,0.9111111,3,1,75,2,10,3,4,3.333333
0,12,8,0.9333333,2,1,75,2,10,3,4,3.333333
0,12,9,0.9777778,1,0,75,2,10,3,4,3.333333
0,12,10,0.9777778,1,0,75,2,10,3,4,3.333333
0,12,11,0.9777778,1,0,75,2,10,3,4,3.333333
0,12,12,0.9777778,1,0,75,2,10,3,4,3.333333
0,12,13,1,0,0,75,2,10,3,4,3.333333
0,12,14,1,0,0,75,2,10,3,4,3.333333
0,12,15,1,0,0,75,2,10,3,4,3.333333
0,12,16,1,0,0,75,2,10,3,4,3.333333
0,12,17,1,0,0,75,2,10,3,4,3.333333
0,12,18,1,0,0,75,2,10,3,4,3.333333
0,12,19,1,0,0,75,2,10,3,4,3.333333
0,13,1,0.02222222,1,2,75,2,10,3,4,3.333333
0,13,2,0.04444445,2,3,75,2,10,3,4,3.333333
0,13,3,0.06666667,3,5,75,2,10,3,4,3.333333
0,13,4,0.08888889,4,5,75,2,10,3,4,3.333333
0,13,5,0.1333333,4,6,75,2,10,3,4,3.333333
0,13,6,0.2,5,9,75,2,10,3,4,3.333333
0,13,7,0.3111111,5,13,75,2,10,3,4,3.333333
0,13,8,0.5111111,11,11,75,2,10,3,4,3.333333
0,13,9,0.7777778,6,6,75,2,10,3,4,3.333333
0,13,10,0.9333333,1,2,75,2,10,3,4,3.333333
0,13,11,0.9777778,2,0,75,2,10,3,4,3.333333
0,13,12,1,0,0,75,2,10,3,4,3.333333
0,13,13,1,0,0,75,2,10,3,4,3.333333
0,13,14,1,0,0,75,2,10,3,4,3.333333
0,13,15,1,0,0,75,2,10,3,4,3.333333
0,13,16,1,0,0,75,2,10,3,4,3.333333
0,13,17,1,0,0,75,2,10,3,4,3.333333
0,13,18,1,0,0,75,2,10,3,4,3.333333
0,13,19,1,0,0,75,2,10,3,4,3.333333
0,14,1,0.02222222,1,3,75,3,10,3,4,3.333333
0,14,2,0.06666667,3,4,75,3,10,3,4,3.333333
0,14,3,0.1333333,3,12,75,3,10,3,4,3.333333
0,14,4,0.3111111,9,10,75,3,10,3,4,3.333333
0,14,5,0.4888889,8,16,75,3,10,3,4,3.333333
0,14,6,0.6888889,10,7,75,3,10,3,4,3.333333
0,14,7,0.8444445,7,1,75,3,10,3,4,3.333333
0,14,8,0.9333333,2,0,75,3,10,3,4,3.333333
0,14,9,0.9777778,1,0,75,3,10,3,4,3.333333
0,14,10,1,0,0,75,3,10,3,4,3.333333
0,14,11,1,0,0,75,3,10,3,4,3.333333
0,14,12,1,0,0,75,3,10,3,4,3.333333
0,14,13,1,0,0,75,3,10,3,4,3.333333
0,14,14,1,0,0,75,3,10,3,4,3.333333
0,14,15,1,0,0,75,3,10,3,4,3.333333
0,14,16,1,0,0,75,3,10,3,4,3.333333
0,14,17,1,0,0,75,3,10,3,4,3.333333
0,14,18,1,0,0,75,3,10,3,4,3.333333
0,14,19,1,0,0,75,3,10,3,4,3.333333
0,15,1,0.02222222,1,4,75,4,10,3,4,3.333333
0,15,2,0.04444445,2,11,75,4,10,3,4,3.333333
0,15,3,0.1777778,6,15,75,4,10,3,4,3.333333
0,15,4,0.3777778,8,18,75,4,10,3,4,3.333333
0,15,5,0.5777778,11,13,75,4,10,3,4,3.333333
0,15,6,0.8,11,4,75,4,10,3,4,3.333333
0,15,7,0.9333333,3,0,75,4,10,3,4,3.333333
0,15,8,0.9555556,1,0,75,4,10,3,4,3.333333
0,15,9,0.9777778,0,0,75,4,10,3,4,3.333333
0,15,10,0.9777778,0,0,75,4,10,3,4,3.333333
0,15,11,1,0,0,75,4,10,3,4,3.333333
0,15,12,1,0,0,75,4,10,3,4,3.333333
0,15,13,1,0,0,75,4,10,3,4,3.333333
0,15,14,1,0,0,75,4,10,3,4,3.333333
0,15,15,1,0,0,75,4,10,3,4,3.333333
0,15,16,1,0,0,75,4,10,3,4,3.333333
0,15,17,1,0,0,75,4,10,3,4,3.333333
0,15,18,1,0,0,75,4,10,3,4,3.333333
0,15,19,1,0,0,75,4,10,3,4,3.333333
0,16,1,0.02222222,1,4,75,4,10,3,4,3.333333
0,16,2,0.06666667,3,7,75,4,10,3,4,3.333333
0,16,3,0.1111111,4,8,75,4,10,3,4,3.333333
0,16,4,0.2,6,12,75,4,10,3,4,3.333333
0,16,5,0.3555556,9,14,75,4,10,3,4,3.333333
0,16,6,0.5777778,6,11,75,4,10,3,4,3.333333
0,16,7,0.7777778,3,6,75,4,10,3,4,3.333333
0,16,8,0.8222222,4,3,75,4,10,3,4,3.333333
0,16,9,0.8888889,2,2,75,4,10,3,4,3.333333
0,16,10,0.9555556,2,0,75,4,10,3,4,3.333333
0,16,11,0.9777778,1,0,75,4,10,3,4,3.333333
0,16,12,1,0,0,75,4,10,3,4,3.333333
0,16,13,1,0,0,75,4,10,3,4,3.333333
0,16,14,1,0,0,75,4,10,3,4,3.333333
0,16,15,1,0,0,75,4,10,3,4,3.333333
0,16,16,1,0,0,75,4,10,3,4,3.333333
0,16,17,1,0,0,75,4,10,3,4,3.333333
0,16,18,1,0,0,75,4,10,3,4,3.333333
0,16,19,1,0,0,75,4,10,3,4,3.333333
0,17,1,0.02222222,1,1,75,1,10,3,4,3.333333
0,17,2,0.04444445,1,4,75,1,10,3,4,3.333333
0,17,3,0.08888889,3,9,75,1,10,3,4,3.333333
0,17,4,0.1777778,5,9,75,1,10,3,4,3.333333
0,17,5,0.2666667,5,11,75,1,10,3,4,3.333333
0,17,6,0.3333333,7,12,75,1,10,3,4,3.333333
0,17,7,0.4888889,9,14,75,1,10,3,4,3.333333
0,17,8,0.6,10,12,75,1,10,3,4,3.333333
0,17,9,0.8222222,6,5,75,1,10,3,4,3.333333
0,17,10,0.9555556,2,0,75,1,10,3,4,3.333333
0,17,11,1,0,0,75,1,10,3,4,3.333333
0,17,12,1,0,0,75,1,10,3,4,3.333333
0,17,13,1,0,0,75,1,10,3,4,3.333333
0,17,14,1,0,0,75,1,10,3,4,3.333333
0,17,15,1,0,0,75,1,10,3,4,3.333333
0,17,16,1,0,0,75,1,10,3,4,3.333333
0,17,17,1,0,0,75,1,10,3,4,3.333333
0,17,18,1,0,0,75,1,10,3,4,3.333333
0,17,19,1,0,0,75,1,10,3,4,3.333333
0,18,1,0.02222222,1,2,75,2,10,3,4,3.333333
0,18,2,0.02222222,1,2,75,2,10,3,4,3.333333
0,18,3,0.04444445,2,2,75,2,10,3,4,3.333333
0,18,4,0.08888889,2,7,75,2,10,3,4,3.333333
0,18,5,0.1777778,5,10,75,2,10,3,4,3.333333
0,18,6,0.3777778,9,13,75,2,10,3,4,3.333333
0,18,7,0.6222222,9,13,75,2,10,3,4,3.333333
0,18,8,0.8222222,6,5,75,2,10,3,4,3.333333
0,18,9,0.9333333,2,2,75,2,10,3,4,3.333333
0,18,10,0.9777778,1,0,75,2,10,3,4,3.333333
0,18,11,1,0,0,75,2,10,3,4,3.333333
0,18,12,1,0,0,75,2,10,3,4,3.333333
0,18,13,1,0,0,75,2,10,3,4,3.333333
0,18,14,1,0,0,75,2,10,3,4,3.333333
0,18,15,1,0,0,75,2,10,3,4,3.333333
0,18,16,1,0,0,75,2,10,3,4,3.333333
0,18,17,1,0,0,75,2,10,3,4,3.333333
0,18,18,1,0,0,75,2,10,3,4,3.333333
0,18,19,1,0,0,75,2,10,3,4,3.333333
0,19,1,0.02222222,1,2,75,2,10,3,4,3.333333
0,19,2,0.04444445,2,2,75,2,10,3,4,3.333333
0,19,3,0.04444445,2,2,75,2,10,3,4,3.333333
0,19,4,0.06666667,2,9,75,2,10,3,4,3.333333
0,19,5,0.1777778,7,17,75,2,10,3,4,3.333333
0,19,6,0.3555556,10,17,75,2,10,3,4,3.333333
0,19,7,0.5555556,12,12,75,2,10,3,4,3.333333
0,19,8,0.7555556,9,6,75,2,10,3,4,3.333333
0,19,9,0.8888889,4,4,75,2,10,3,4,3.333333
0,19,10,0.9777778,0,0,75,2,10,3,4,3.333333
0,19,11,1,0,0,75,2,10,3,4,3.333333
0,19,12,1,0,0,75,2,10,3,4,3.333333
0,19,13,1,0,0,75,2,10,3,4,3.333333
0,19,14,1,0,0,75,2,10,3,4,3.333333
0,19,15,1,0,0,75,2,10,3,4,3.333333
0,19,16,1,0,0,75,2,10,3,4,3.333333
0,19,17,1,0,0,75,2,10,3,4,3.333333
0,19,18,1,0,0,75,2,10,3,4,3.333333
0,19,19,1,0,0,75,2,10,3,4,3.333333
0,20,1,0.02222222,1,2,75,2,10,3,4,3.333333
0,20,2,0.02222222,1,2,75,2,10,3,4,3.333333
0,20,3,0.04444445,2,4,75,2,10,3,4,3.333333
0,20,4,0.1333333,4,16,75,2,10,3,4,3.333333
0,20,5,0.3111111,8,18,75,2,10,3,4,3.333333
0,20,6,0.6,4,11,75,2,10,3,4,3.333333
0,20,7,0.8,5,5,75,2,10,3,4,3.333333
0,20,8,0.9111111,3,2,75,2,10,3,4,3.333333
0,20,9,0.9555556,0,2,75,2,10,3,4,3.333333
0,20,10,0.9777778,1,0,75,2,10,3,4,3.333333
0,20,11,1,0,0,75,2,10,3,4,3.333333
0,20,12,1,0,0,75,2,10,3,4,3.333333
0,20,13,1,0,0,75,2,10,3,4,3.333333
0,20,14,1,0,0,75,2,10,3,4,3.333333
0,20,15,1,0,0,75,2,10,3,4,3.333333
0,20,16,1,0,0,75,2,10,3,4,3.333333
0,20,17,1,0,0,75,2,10,3,4,3.333333
0,20,18,1,0,0,75,2,10,3,4,3.333333
0,20,19,1,0,0,75,2,10,3,4,3.333333
0,21,1,0.02222222,1,4,75,4,10,3,4,3.333333
0,21,2,0.04444445,2,8,75,4,10,3,4,3.333333
0,21,3,0.1111111,4,7,75,4,10,3,4,3.333333
0,21,4,0.2444444,7,11,75,4,10,3,4,3.333333
0,21,5,0.3777778,9,16,75,4,10,3,4,3.333333
0,21,6,0.6222222,9,10,75,4,10,3,4,3.333333
0,21,7,0.8666667,3,2,75,4,10,3,4,3.333333
0,21,8,0.9333333,1,0,75,4,10,3,4,3.333333
0,21,9,0.9555556,1,0,75,4,10,3,4,3.333333
0,21,10,1,0,0,75,4,10,3,4,3.333333
0,21,11,1,0,0,75,4,10,3,4,3.333333
0,21,12,1,0,0,75,4,10,3,4,3.333333
0,21,13,1,0,0,75,4,10,3,4,3.333333
0,21,14,1,0,0,75,4,10,3,4,3.333333
0,21,15,1,0,0,75,4,10,3,4,3.333333
0,21,16,1,0,0,75,4,10,3,4,3.333333
0,21,17,1,0,0,75,4,10,3,4,3.333333
0,21,18,1,0,0,75,4,10,3,4,3.333333
0,21,19,1,0,0,75,4,10,3,4,3.333333
0,22,1,0.02222222,1,2,75,2,10,3,4,3.333333
0,22,2,0.04444445,2,3,75,2,10,3,4,3.333333
0,22,3,0.06666667,2,5,75,2,10,3,4,3.333333
0,22,4,0.1777778,5,14,75,2,10,3,4,3.333333
0,22,5,0.3555556,11,16,75,2,10,3,4,3.333333
0,22,6,0.5333334,12,13,75,2,10,3,4,3.333333
0,22,7,0.7555556,12,5,75,2,10,3,4,3.333333
0,22,8,0.8444445,6,4,75,2,10,3,4,3.333333
0,22,9,0.9555556,0,0,75,2,10,3,4,3.333333
0,22,10,1,0,0,75,2,10,3,4,3.333333
0,22,11,1,0,0,75,2,10,3,4,3.333333
0,22,12,1,0,0,75,2,10,3,4,3.333333
0,22,13,1,0,0,75,2,10,3,4,3.333333
0,22,14,1,0,0,75,2,10,3,4,3.333333
0,22,15,1,0,0,75,2,10,3,4,3.333333
0,22,16,1,0,0,75,2,10,3,4,3.333333
0,22,17,1,0,0,75,2,10,3,4,3.333333
0,22,18,1,0,0,75,2,10,3,4,3.333333
0,22,19,1,0,0,75,2,10,3,4,3.333333
0,23,1,0.02222222,1,2,75,2,10,3,4,3.333333
0,23,2,0.04444445,2,4,75,2,10,3,4,3.333333
0,23,3,0.06666667,3,6,75,2,10,3,4,3.333333
0,23,4,0.1555556,5,12,75,2,10,3,4,3.333333
0,23,5,0.2888889,9,15,75,2,10,3,4,3.333333
0,23,6,0.5111111,9,17,75,2,10,3,4,3.333333
0,23,7,0.7333333,11,10,75,2,10,3,4,3.333333
0,23,8,0.9333333,3,0,75,2,10,3,4,3.333333
0,23,9,0.9777778,1,0,75,2,10,3,4,3.333333
0,23,10,0.9777778,1,0,75,2,10,3,4,3.333333
0,23,11,0.9777778,1,0,75,2,10,3,4,3.333333
0,23,12,1,0,0,75,2,10,3,4,3.333333
0,23,13,1,0,0,75,2,10,3,4,3.333333
0,23,14,1,0,0,75,2,10,3,4,3.333333
0,23,15,1,0,0,75,2,10,3,4,3.333333
0,23,16,1,0,0,75,2,10,3,4,3.333333
0,23,17,1,0,0,75,2,10,3,4,3.333333
0,23,18,1,0,0,75,2,10,3,4,3.333333
0,23,19,1,0,0,75,2,10,3,4,3.333333
0,24,1,0.02222222,1,3,75,3,10,3,4,3.333333
0,24,2,0.04444445,2,5,75,3,10,3,4,3.333333
0,24,3,0.1111111,3,8,75,3,10,3,4,3.333333
0,24,4,0.2,5,15,75,3,10,3,4,3.333333
0,24,5,0.3777778,12,19,75,3,10,3,4,3.333333
0,24,6,0.5777778,9,16,75,3,10,3,4,3.333333
0,24,7,0.7555556,7,7,75,3,10,3,4,3.333333
0,24,8,0.8888889,2,2,75,3,10,3,4,3.333333
0,24,9,0.9777778,1,0,75,3,10,3,4,3.333333
0,24,10,1,0,0,75,3,10,3,4,3.333333
0,24,11,1,0,0,75,3,10,3,4,3.333333
0,24,12,1,0,0,75,3,10,3,4,3.333333
0,24,13,1,0,0,75,3,10,3,4,3.333333
0,24,14,1,0,0,75,3,10,3,4,3.333333
0,24,15,1,0,0,75,3,10,3,4,3.333333
0,24,16,1,0,0,75,3,10,3,4,3.333333
0,24,17,1,0,0,75,3,10,3,4,3.333333
0,24,18,1,0,0,75,3,10,3,4,3.333333
0,24,19,1,0,0,75,3,10,3,4,3.333333
0,25,1,0.02222222,1,2,75,2,10,3,4,3.333333
0,25,2,0.06666667,2,9,75,2,10,3,4,3.333333
0,25,3,0.2,6,16,75,2,10,3,4,3.333333
